reading time,reader id,poster id
2012-11-24 13:44:00,78,8
2012-11-24 13:45:00,143,336
2012-11-24 13:45:00,78,317
2012-11-24 13:45:00,138,310
2012-11-24 13:45:00,157,291
2012-11-24 13:45:00,157,291
2012-11-24 13:45:00,138,188
2012-11-24 13:45:00,143,154
2012-11-24 13:45:00,78,151
2012-11-24 13:45:00,68,143
2012-11-24 13:45:00,78,127
2012-11-24 13:45:00,78,107
2012-11-24 13:46:00,78,299
2012-11-24 13:46:00,78,291
2012-11-24 13:46:00,157,246
2012-11-24 13:46:00,143,231
2012-11-24 13:46:00,78,170
2012-11-24 13:46:00,78,151
2012-11-24 13:46:00,78,151
2012-11-24 13:46:00,78,83
2012-11-24 13:46:00,78,18
2012-11-24 13:47:00,105,235
2012-11-24 13:47:00,322,203
2012-11-24 13:47:00,105,188
2012-11-24 13:47:00,322,174
2012-11-24 13:47:00,78,170
2012-11-24 13:47:00,78,170
2012-11-24 13:47:00,78,170
2012-11-24 13:47:00,78,170
2012-11-24 13:47:00,78,170
2012-11-24 13:47:00,143,129
2012-11-24 13:47:00,78,44
2012-11-24 13:48:00,157,174
2012-11-24 13:48:00,78,170
2012-11-24 13:48:00,78,170
2012-11-24 13:48:00,78,170
2012-11-24 13:48:00,68,143
2012-11-24 13:48:00,143,105
2012-11-24 13:49:00,157,194
2012-11-24 13:49:00,157,194
2012-11-24 13:49:00,37,157
2012-11-24 13:49:00,322,154
2012-11-24 13:49:00,37,143
2012-11-24 13:49:00,37,25
2012-11-24 13:50:00,37,339
2012-11-24 13:50:00,339,310
2012-11-24 13:50:00,157,297
2012-11-24 13:50:00,37,283
2012-11-24 13:50:00,322,260
2012-11-24 13:50:00,157,231
2012-11-24 13:50:00,143,194
2012-11-24 13:50:00,143,188
2012-11-24 13:51:00,339,303
2012-11-24 13:51:00,143,157
2012-11-24 13:51:00,37,143
2012-11-24 13:51:00,339,135
2012-11-24 13:52:00,338,339
2012-11-24 13:52:00,248,339
2012-11-24 13:52:00,143,339
2012-11-24 13:52:00,68,339
2012-11-24 13:52:00,68,339
2012-11-24 13:52:00,249,338
2012-11-24 13:52:00,78,317
2012-11-24 13:52:00,78,297
2012-11-24 13:52:00,78,263
2012-11-24 13:52:00,322,237
2012-11-24 13:52:00,248,157
2012-11-24 13:52:00,78,40
2012-11-24 13:52:00,157,7
2012-11-24 13:53:00,68,338
2012-11-24 13:53:00,248,326
2012-11-24 13:53:00,326,310
2012-11-24 13:53:00,248,310
2012-11-24 13:53:00,248,283
2012-11-24 13:53:00,78,261
2012-11-24 13:53:00,339,143
2012-11-24 13:53:00,37,135
2012-11-24 13:53:00,157,86
2012-11-24 13:53:00,78,40
2012-11-24 13:53:00,248,37
2012-11-24 13:54:00,248,339
2012-11-24 13:54:00,60,339
2012-11-24 13:54:00,37,326
2012-11-24 13:54:00,78,303
2012-11-24 13:54:00,78,160
2012-11-24 13:54:00,326,143
2012-11-24 13:54:00,78,138
2012-11-24 13:54:00,326,57
2012-11-24 13:54:00,326,57
2012-11-24 13:55:00,326,339
2012-11-24 13:55:00,326,338
2012-11-24 13:55:00,248,326
2012-11-24 13:55:00,68,326
2012-11-24 13:55:00,37,203
2012-11-24 13:55:00,37,188
2012-11-24 13:55:00,78,95
2012-11-24 13:55:00,157,8
2012-11-24 13:56:00,248,326
2012-11-24 13:56:00,68,326
2012-11-24 13:56:00,78,303
2012-11-24 13:56:00,248,249
2012-11-24 13:56:00,37,249
2012-11-24 13:56:00,78,194
2012-11-24 13:56:00,60,143
2012-11-24 13:56:00,248,139
2012-11-24 13:56:00,68,139
2012-11-24 13:56:00,37,139
2012-11-24 13:56:00,326,37
2012-11-24 13:56:00,68,37
2012-11-24 13:56:00,37,25
2012-11-24 13:56:00,78,19
2012-11-24 13:57:00,60,303
2012-11-24 13:57:00,78,291
2012-11-24 13:57:00,78,286
2012-11-24 13:57:00,68,249
2012-11-24 13:57:00,339,188
2012-11-24 13:57:00,248,139
2012-11-24 13:57:00,157,139
2012-11-24 13:57:00,60,25
2012-11-24 13:57:00,60,22
2012-11-24 13:57:00,78,19
2012-11-24 13:58:00,139,326
2012-11-24 13:58:00,78,291
2012-11-24 13:58:00,78,291
2012-11-24 13:58:00,248,249
2012-11-24 13:58:00,78,143
2012-11-24 13:58:00,339,139
2012-11-24 13:58:00,248,139
2012-11-24 13:58:00,248,139
2012-11-24 13:58:00,37,138
2012-11-24 13:58:00,339,37
2012-11-24 13:58:00,248,25
2012-11-24 13:58:00,78,9
2012-11-24 13:59:00,68,326
2012-11-24 13:59:00,326,249
2012-11-24 13:59:00,68,249
2012-11-24 13:59:00,326,194
2012-11-24 13:59:00,37,170
2012-11-24 13:59:00,143,139
2012-11-24 13:59:00,60,139
2012-11-24 13:59:00,78,9
2012-11-24 14:00:00,68,339
2012-11-24 14:00:00,68,338
2012-11-24 14:00:00,37,336
2012-11-24 14:00:00,78,246
2012-11-24 14:00:00,157,231
2012-11-24 14:00:00,78,143
2012-11-24 14:00:00,68,57
2012-11-24 14:00:00,78,40
2012-11-24 14:01:00,68,310
2012-11-24 14:01:00,233,235
2012-11-24 14:01:00,78,208
2012-11-24 14:01:00,157,186
2012-11-24 14:01:00,326,139
2012-11-24 14:01:00,249,139
2012-11-24 14:01:00,37,139
2012-11-24 14:01:00,78,85
2012-11-24 14:01:00,78,38
2012-11-24 14:02:00,157,334
2012-11-24 14:02:00,157,322
2012-11-24 14:02:00,68,283
2012-11-24 14:02:00,157,237
2012-11-24 14:02:00,339,224
2012-11-24 14:02:00,78,194
2012-11-24 14:02:00,339,143
2012-11-24 14:02:00,157,143
2012-11-24 14:02:00,339,115
2012-11-24 14:02:00,339,115
2012-11-24 14:02:00,339,115
2012-11-24 14:02:00,78,59
2012-11-24 14:02:00,157,18
2012-11-24 14:03:00,326,339
2012-11-24 14:03:00,248,339
2012-11-24 14:03:00,143,339
2012-11-24 14:03:00,339,263
2012-11-24 14:03:00,68,157
2012-11-24 14:03:00,326,139
2012-11-24 14:03:00,248,139
2012-11-24 14:03:00,143,139
2012-11-24 14:03:00,78,138
2012-11-24 14:03:00,95,85
2012-11-24 14:03:00,95,13
2012-11-24 14:04:00,248,339
2012-11-24 14:04:00,248,339
2012-11-24 14:04:00,157,289
2012-11-24 14:04:00,157,289
2012-11-24 14:04:00,78,143
2012-11-24 14:04:00,78,88
2012-11-24 14:04:00,248,37
2012-11-24 14:05:00,37,339
2012-11-24 14:05:00,248,235
2012-11-24 14:05:00,78,198
2012-11-24 14:05:00,78,175
2012-11-24 14:05:00,157,143
2012-11-24 14:05:00,78,28
2012-11-24 14:06:00,249,339
2012-11-24 14:06:00,37,283
2012-11-24 14:06:00,78,267
2012-11-24 14:06:00,78,244
2012-11-24 14:06:00,95,235
2012-11-24 14:06:00,37,188
2012-11-24 14:06:00,37,188
2012-11-24 14:06:00,143,157
2012-11-24 14:06:00,37,157
2012-11-24 14:06:00,37,157
2012-11-24 14:06:00,95,143
2012-11-24 14:06:00,78,7
2012-11-24 14:07:00,249,339
2012-11-24 14:07:00,249,310
2012-11-24 14:07:00,78,302
2012-11-24 14:07:00,37,235
2012-11-24 14:07:00,78,194
2012-11-24 14:07:00,68,157
2012-11-24 14:07:00,157,143
2012-11-24 14:07:00,78,143
2012-11-24 14:07:00,60,139
2012-11-24 14:07:00,68,25
2012-11-24 14:08:00,95,339
2012-11-24 14:08:00,60,339
2012-11-24 14:08:00,105,235
2012-11-24 14:08:00,78,194
2012-11-24 14:08:00,157,188
2012-11-24 14:08:00,37,170
2012-11-24 14:08:00,78,115
2012-11-24 14:09:00,68,339
2012-11-24 14:09:00,78,321
2012-11-24 14:09:00,37,170
2012-11-24 14:09:00,37,19
2012-11-24 14:10:00,143,339
2012-11-24 14:10:00,37,322
2012-11-24 14:10:00,78,224
2012-11-24 14:10:00,95,154
2012-11-24 14:10:00,78,115
2012-11-24 14:10:00,78,115
2012-11-24 14:10:00,78,115
2012-11-24 14:11:00,248,339
2012-11-24 14:11:00,248,339
2012-11-24 14:11:00,60,339
2012-11-24 14:11:00,37,339
2012-11-24 14:11:00,68,249
2012-11-24 14:11:00,68,249
2012-11-24 14:11:00,60,249
2012-11-24 14:11:00,37,249
2012-11-24 14:11:00,143,157
2012-11-24 14:11:00,78,143
2012-11-24 14:11:00,68,139
2012-11-24 14:11:00,37,139
2012-11-24 14:11:00,78,115
2012-11-24 14:11:00,95,37
2012-11-24 14:11:00,157,25
2012-11-24 14:12:00,322,339
2012-11-24 14:12:00,248,339
2012-11-24 14:12:00,248,339
2012-11-24 14:12:00,37,339
2012-11-24 14:12:00,37,339
2012-11-24 14:12:00,249,336
2012-11-24 14:12:00,248,322
2012-11-24 14:12:00,78,263
2012-11-24 14:12:00,78,263
2012-11-24 14:12:00,78,263
2012-11-24 14:12:00,248,249
2012-11-24 14:12:00,60,235
2012-11-24 14:12:00,60,143
2012-11-24 14:12:00,78,115
2012-11-24 14:13:00,78,341
2012-11-24 14:13:00,249,339
2012-11-24 14:13:00,249,339
2012-11-24 14:13:00,143,339
2012-11-24 14:13:00,60,322
2012-11-24 14:13:00,95,321
2012-11-24 14:13:00,95,291
2012-11-24 14:13:00,78,215
2012-11-24 14:13:00,78,203
2012-11-24 14:13:00,60,188
2012-11-24 14:13:00,37,154
2012-11-24 14:13:00,322,139
2012-11-24 14:13:00,37,86
2012-11-24 14:14:00,322,339
2012-11-24 14:14:00,78,263
2012-11-24 14:14:00,60,249
2012-11-24 14:14:00,37,203
2012-11-24 14:14:00,37,203
2012-11-24 14:14:00,157,194
2012-11-24 14:14:00,95,157
2012-11-24 14:14:00,104,132
2012-11-24 14:14:00,37,129
2012-11-24 14:14:00,249,57
2012-11-24 14:14:00,37,40
2012-11-24 14:14:00,95,13
2012-11-24 14:15:00,249,339
2012-11-24 14:15:00,68,339
2012-11-24 14:15:00,37,339
2012-11-24 14:15:00,37,339
2012-11-24 14:15:00,174,310
2012-11-24 14:15:00,60,267
2012-11-24 14:15:00,68,249
2012-11-24 14:15:00,37,249
2012-11-24 14:15:00,78,203
2012-11-24 14:15:00,37,170
2012-11-24 14:15:00,78,62
2012-11-24 14:15:00,78,53
2012-11-24 14:15:00,78,22
2012-11-24 14:15:00,78,8
2012-11-24 14:16:00,249,326
2012-11-24 14:16:00,78,235
2012-11-24 14:16:00,37,235
2012-11-24 14:16:00,37,235
2012-11-24 14:16:00,78,188
2012-11-24 14:16:00,60,143
2012-11-24 14:16:00,78,139
2012-11-24 14:16:00,174,57
2012-11-24 14:17:00,78,235
2012-11-24 14:17:00,78,105
2012-11-24 14:17:00,78,48
2012-11-24 14:18:00,104,322
2012-11-24 14:18:00,174,194
2012-11-24 14:18:00,143,170
2012-11-24 14:18:00,78,157
2012-11-24 14:18:00,78,143
2012-11-24 14:18:00,68,143
2012-11-24 14:18:00,143,139
2012-11-24 14:19:00,174,303
2012-11-24 14:19:00,78,235
2012-11-24 14:19:00,78,203
2012-11-24 14:19:00,78,143
2012-11-24 14:20:00,143,297
2012-11-24 14:20:00,78,235
2012-11-24 14:20:00,78,203
2012-11-24 14:20:00,78,13
2012-11-24 14:21:00,78,303
2012-11-24 14:21:00,78,289
2012-11-24 14:21:00,78,235
2012-11-24 14:21:00,78,194
2012-11-24 14:22:00,104,339
2012-11-24 14:22:00,68,339
2012-11-24 14:22:00,143,326
2012-11-24 14:22:00,174,322
2012-11-24 14:22:00,68,322
2012-11-24 14:22:00,68,249
2012-11-24 14:22:00,157,203
2012-11-24 14:22:00,78,188
2012-11-24 14:22:00,78,143
2012-11-24 14:22:00,174,104
2012-11-24 14:22:00,68,104
2012-11-24 14:23:00,104,339
2012-11-24 14:23:00,174,249
2012-11-24 14:23:00,143,157
2012-11-24 14:24:00,104,339
2012-11-24 14:24:00,68,339
2012-11-24 14:24:00,320,322
2012-11-24 14:24:00,157,188
2012-11-24 14:24:00,170,157
2012-11-24 14:24:00,157,105
2012-11-24 14:25:00,170,339
2012-11-24 14:25:00,68,188
2012-11-24 14:25:00,170,104
2012-11-24 14:25:00,174,37
2012-11-24 14:26:00,170,322
2012-11-24 14:26:00,170,249
2012-11-24 14:26:00,104,249
2012-11-24 14:26:00,68,194
2012-11-24 14:27:00,248,339
2012-11-24 14:27:00,11,322
2012-11-24 14:27:00,68,303
2012-11-24 14:27:00,174,235
2012-11-24 14:27:00,143,157
2012-11-24 14:27:00,248,104
2012-11-24 14:27:00,170,37
2012-11-24 14:28:00,104,326
2012-11-24 14:28:00,104,326
2012-11-24 14:28:00,320,322
2012-11-24 14:28:00,160,320
2012-11-24 14:28:00,170,139
2012-11-24 14:28:00,11,104
2012-11-24 14:29:00,320,322
2012-11-24 14:29:00,143,320
2012-11-24 14:29:00,104,320
2012-11-24 14:29:00,11,320
2012-11-24 14:29:00,170,157
2012-11-24 14:29:00,104,157
2012-11-24 14:29:00,170,105
2012-11-24 14:29:00,143,37
2012-11-24 14:30:00,160,320
2012-11-24 14:30:00,160,320
2012-11-24 14:30:00,160,320
2012-11-24 14:30:00,160,320
2012-11-24 14:30:00,160,320
2012-11-24 14:30:00,60,320
2012-11-24 14:30:00,68,289
2012-11-24 14:30:00,170,203
2012-11-24 14:30:00,320,157
2012-11-24 14:31:00,157,338
2012-11-24 14:31:00,68,289
2012-11-24 14:31:00,11,249
2012-11-24 14:31:00,68,235
2012-11-24 14:31:00,170,224
2012-11-24 14:31:00,160,203
2012-11-24 14:31:00,170,154
2012-11-24 14:31:00,170,115
2012-11-24 14:31:00,170,115
2012-11-24 14:31:00,170,115
2012-11-24 14:31:00,170,53
2012-11-24 14:32:00,320,326
2012-11-24 14:32:00,320,322
2012-11-24 14:32:00,170,321
2012-11-24 14:32:00,320,262
2012-11-24 14:32:00,320,262
2012-11-24 14:32:00,170,244
2012-11-24 14:32:00,68,235
2012-11-24 14:32:00,60,157
2012-11-24 14:32:00,170,143
2012-11-24 14:32:00,170,138
2012-11-24 14:32:00,170,115
2012-11-24 14:33:00,170,339
2012-11-24 14:33:00,104,263
2012-11-24 14:33:00,143,262
2012-11-24 14:33:00,170,249
2012-11-24 14:33:00,104,249
2012-11-24 14:33:00,174,203
2012-11-24 14:33:00,160,203
2012-11-24 14:33:00,160,203
2012-11-24 14:33:00,160,203
2012-11-24 14:33:00,160,203
2012-11-24 14:33:00,160,203
2012-11-24 14:33:00,160,203
2012-11-24 14:33:00,160,203
2012-11-24 14:33:00,160,203
2012-11-24 14:33:00,160,203
2012-11-24 14:33:00,160,203
2012-11-24 14:33:00,160,203
2012-11-24 14:33:00,160,203
2012-11-24 14:33:00,160,203
2012-11-24 14:33:00,68,203
2012-11-24 14:33:00,170,157
2012-11-24 14:33:00,60,143
2012-11-24 14:33:00,170,139
2012-11-24 14:33:00,320,104
2012-11-24 14:33:00,68,22
2012-11-24 14:34:00,11,262
2012-11-24 14:34:00,174,203
2012-11-24 14:34:00,68,104
2012-11-24 14:34:00,11,104
2012-11-24 14:34:00,157,37
2012-11-24 14:35:00,157,326
2012-11-24 14:35:00,68,320
2012-11-24 14:35:00,170,310
2012-11-24 14:35:00,104,263
2012-11-24 14:35:00,314,262
2012-11-24 14:35:00,174,235
2012-11-24 14:35:00,314,157
2012-11-24 14:35:00,170,143
2012-11-24 14:35:00,104,139
2012-11-24 14:35:00,314,104
2012-11-24 14:36:00,104,322
2012-11-24 14:36:00,174,235
2012-11-24 14:36:00,68,157
2012-11-24 14:36:00,314,143
2012-11-24 14:36:00,104,139
2012-11-24 14:36:00,174,104
2012-11-24 14:36:00,170,104
2012-11-24 14:36:00,170,104
2012-11-24 14:37:00,157,339
2012-11-24 14:37:00,157,338
2012-11-24 14:37:00,174,320
2012-11-24 14:37:00,68,267
2012-11-24 14:37:00,170,249
2012-11-24 14:37:00,170,11
2012-11-24 14:38:00,170,262
2012-11-24 14:38:00,68,203
2012-11-24 14:38:00,170,104
2012-11-24 14:38:00,104,11
2012-11-24 14:39:00,235,339
2012-11-24 14:39:00,170,143
2012-11-24 14:39:00,157,143
2012-11-24 14:39:00,170,139
2012-11-24 14:39:00,68,8
2012-11-24 14:40:00,11,339
2012-11-24 14:40:00,170,249
2012-11-24 14:40:00,235,188
2012-11-24 14:40:00,250,157
2012-11-24 14:40:00,68,53
2012-11-24 14:41:00,250,322
2012-11-24 14:41:00,249,322
2012-11-24 14:41:00,250,262
2012-11-24 14:41:00,170,160
2012-11-24 14:41:00,250,104
2012-11-24 14:41:00,170,11
2012-11-24 14:42:00,235,160
2012-11-24 14:42:00,68,62
2012-11-24 14:42:00,160,37
2012-11-24 14:43:00,250,339
2012-11-24 14:43:00,235,262
2012-11-24 14:43:00,170,262
2012-11-24 14:43:00,170,160
2012-11-24 14:43:00,170,160
2012-11-24 14:43:00,157,135
2012-11-24 14:43:00,170,104
2012-11-24 14:43:00,157,25
2012-11-24 14:43:00,170,11
2012-11-24 14:44:00,157,289
2012-11-24 14:44:00,68,203
2012-11-24 14:45:00,170,322
2012-11-24 14:45:00,157,143
2012-11-24 14:45:00,157,48
2012-11-24 14:45:00,170,11
2012-11-24 14:46:00,104,160
2012-11-24 14:46:00,249,135
2012-11-24 14:47:00,68,263
2012-11-24 14:47:00,170,262
2012-11-24 14:47:00,104,262
2012-11-24 14:47:00,104,249
2012-11-24 14:47:00,31,203
2012-11-24 14:47:00,170,104
2012-11-24 14:47:00,170,11
2012-11-24 14:48:00,157,339
2012-11-24 14:48:00,31,339
2012-11-24 14:48:00,60,262
2012-11-24 14:48:00,170,250
2012-11-24 14:48:00,60,104
2012-11-24 14:49:00,68,341
2012-11-24 14:49:00,60,339
2012-11-24 14:49:00,157,322
2012-11-24 14:49:00,11,250
2012-11-24 14:49:00,11,160
2012-11-24 14:50:00,60,249
2012-11-24 14:50:00,68,203
2012-11-24 14:50:00,248,157
2012-11-24 14:50:00,170,11
2012-11-24 14:51:00,60,283
2012-11-24 14:51:00,68,263
2012-11-24 14:51:00,248,262
2012-11-24 14:51:00,31,250
2012-11-24 14:51:00,170,235
2012-11-24 14:51:00,68,215
2012-11-24 14:52:00,170,320
2012-11-24 14:52:00,60,263
2012-11-24 14:52:00,157,143
2012-11-24 14:53:00,314,250
2012-11-24 14:53:00,68,154
2012-11-24 14:53:00,11,53
2012-11-24 14:53:00,170,11
2012-11-24 14:53:00,60,11
2012-11-24 14:54:00,157,339
2012-11-24 14:54:00,170,310
2012-11-24 14:54:00,170,262
2012-11-24 14:54:00,304,132
2012-11-24 14:54:00,68,115
2012-11-24 14:54:00,170,104
2012-11-24 14:55:00,31,320
2012-11-24 14:55:00,68,263
2012-11-24 14:55:00,60,250
2012-11-24 14:55:00,170,11
2012-11-24 14:56:00,157,104
2012-11-24 14:56:00,60,11
2012-11-24 14:57:00,304,320
2012-11-24 14:57:00,304,249
2012-11-24 14:57:00,304,11
2012-11-24 14:57:00,304,11
2012-11-24 14:57:00,60,11
2012-11-24 14:58:00,68,263
2012-11-24 14:58:00,31,250
2012-11-24 14:58:00,157,11
2012-11-24 14:59:00,170,262
2012-11-24 14:59:00,170,250
2012-11-24 14:59:00,170,160
2012-11-24 14:59:00,11,143
2012-11-24 14:59:00,68,115
2012-11-24 14:59:00,170,11
2012-11-24 14:59:00,170,11
2012-11-24 14:59:00,31,11
2012-11-24 15:00:00,170,157
2012-11-24 15:00:00,68,143
2012-11-24 15:00:00,170,104
2012-11-24 15:02:00,157,338
2012-11-24 15:02:00,170,250
2012-11-24 15:02:00,11,249
2012-11-24 15:02:00,157,37
2012-11-24 15:02:00,248,11
2012-11-24 15:02:00,170,11
2012-11-24 15:02:00,31,11
2012-11-24 15:03:00,11,320
2012-11-24 15:03:00,157,25
2012-11-24 15:04:00,36,339
2012-11-24 15:04:00,36,326
2012-11-24 15:04:00,11,203
2012-11-24 15:04:00,68,11
2012-11-24 15:05:00,68,250
2012-11-24 15:05:00,36,249
2012-11-24 15:06:00,11,28
2012-11-24 15:06:00,68,11
2012-11-24 15:07:00,36,320
2012-11-24 15:07:00,31,250
2012-11-24 15:07:00,68,160
2012-11-24 15:07:00,60,143
2012-11-24 15:07:00,11,88
2012-11-24 15:07:00,60,11
2012-11-24 15:08:00,31,104
2012-11-24 15:08:00,68,11
2012-11-24 15:10:00,60,11
2012-11-24 15:11:00,11,60
2012-11-24 15:11:00,11,36
2012-11-24 15:12:00,11,60
2012-11-24 15:13:00,68,36
2012-11-24 15:14:00,11,104
2012-11-24 15:15:00,11,95
2012-11-24 15:16:00,304,60
2012-11-24 15:16:00,304,36
2012-11-24 15:17:00,314,320
2012-11-24 15:17:00,314,304
2012-11-24 15:17:00,304,160
2012-11-24 15:17:00,304,157
2012-11-24 15:17:00,314,104
2012-11-24 15:17:00,154,57
2012-11-24 15:17:00,314,36
2012-11-24 15:17:00,304,11
2012-11-24 15:17:00,31,11
2012-11-24 15:18:00,304,249
2012-11-24 15:18:00,304,104
2012-11-24 15:18:00,154,60
2012-11-24 15:18:00,31,36
2012-11-24 15:19:00,31,322
2012-11-24 15:19:00,154,250
2012-11-24 15:19:00,157,249
2012-11-24 15:19:00,60,36
2012-11-24 15:19:00,154,11
2012-11-24 15:20:00,31,215
2012-11-24 15:20:00,60,36
2012-11-24 15:20:00,60,11
2012-11-24 15:22:00,11,263
2012-11-24 15:22:00,93,250
2012-11-24 15:22:00,11,154
2012-11-24 15:22:00,31,13
2012-11-24 15:22:00,60,11
2012-11-24 15:23:00,11,304
2012-11-24 15:23:00,60,154
2012-11-24 15:23:00,31,143
2012-11-24 15:23:00,154,104
2012-11-24 15:24:00,93,250
2012-11-24 15:24:00,60,250
2012-11-24 15:24:00,154,157
2012-11-24 15:24:00,303,154
2012-11-24 15:25:00,341,334
2012-11-24 15:25:00,31,250
2012-11-24 15:25:00,341,170
2012-11-24 15:25:00,60,36
2012-11-24 15:26:00,341,334
2012-11-24 15:26:00,9,262
2012-11-24 15:26:00,154,249
2012-11-24 15:26:00,36,68
2012-11-24 15:26:00,36,68
2012-11-24 15:26:00,36,68
2012-11-24 15:26:00,68,36
2012-11-24 15:26:00,68,36
2012-11-24 15:26:00,11,36
2012-11-24 15:26:00,11,36
2012-11-24 15:26:00,341,19
2012-11-24 15:27:00,60,320
2012-11-24 15:27:00,341,170
2012-11-24 15:27:00,36,154
2012-11-24 15:27:00,60,143
2012-11-24 15:27:00,303,36
2012-11-24 15:27:00,9,11
2012-11-24 15:28:00,60,160
2012-11-24 15:29:00,341,334
2012-11-24 15:29:00,303,304
2012-11-24 15:29:00,341,154
2012-11-24 15:29:00,303,154
2012-11-24 15:29:00,9,154
2012-11-24 15:29:00,9,104
2012-11-24 15:30:00,132,250
2012-11-24 15:30:00,132,154
2012-11-24 15:30:00,303,60
2012-11-24 15:30:00,36,11
2012-11-24 15:30:00,8,11
2012-11-24 15:31:00,341,262
2012-11-24 15:31:00,93,249
2012-11-24 15:31:00,60,154
2012-11-24 15:31:00,93,104
2012-11-24 15:31:00,90,104
2012-11-24 15:31:00,9,36
2012-11-24 15:31:00,303,11
2012-11-24 15:31:00,36,11
2012-11-24 15:32:00,90,320
2012-11-24 15:32:00,90,188
2012-11-24 15:32:00,303,104
2012-11-24 15:32:00,60,93
2012-11-24 15:32:00,36,93
2012-11-24 15:32:00,11,93
2012-11-24 15:32:00,8,93
2012-11-24 15:33:00,132,339
2012-11-24 15:33:00,93,320
2012-11-24 15:33:00,132,262
2012-11-24 15:33:00,132,250
2012-11-24 15:33:00,68,154
2012-11-24 15:33:00,132,139
2012-11-24 15:33:00,303,132
2012-11-24 15:33:00,60,132
2012-11-24 15:33:00,93,105
2012-11-24 15:33:00,60,93
2012-11-24 15:33:00,132,60
2012-11-24 15:33:00,93,13
2012-11-24 15:33:00,8,11
2012-11-24 15:34:00,60,132
2012-11-24 15:34:00,8,11
2012-11-24 15:35:00,11,132
2012-11-24 15:35:00,8,11
2012-11-24 15:36:00,341,304
2012-11-24 15:36:00,93,297
2012-11-24 15:36:00,93,11
2012-11-24 15:36:00,9,11
2012-11-24 15:37:00,15,303
2012-11-24 15:37:00,8,291
2012-11-24 15:37:00,31,250
2012-11-24 15:37:00,157,160
2012-11-24 15:37:00,9,154
2012-11-24 15:37:00,303,11
2012-11-24 15:37:00,31,11
2012-11-24 15:38:00,60,303
2012-11-24 15:38:00,341,36
2012-11-24 15:38:00,341,36
2012-11-24 15:38:00,341,11
2012-11-24 15:38:00,303,11
2012-11-24 15:38:00,157,11
2012-11-24 15:38:00,15,11
2012-11-24 15:38:00,15,11
2012-11-24 15:39:00,314,203
2012-11-24 15:39:00,60,203
2012-11-24 15:39:00,93,170
2012-11-24 15:39:00,8,139
2012-11-24 15:39:00,303,93
2012-11-24 15:39:00,203,90
2012-11-24 15:39:00,9,90
2012-11-24 15:40:00,11,303
2012-11-24 15:40:00,341,203
2012-11-24 15:40:00,90,203
2012-11-24 15:40:00,303,90
2012-11-24 15:40:00,203,90
2012-11-24 15:40:00,15,90
2012-11-24 15:40:00,157,11
2012-11-24 15:41:00,203,93
2012-11-24 15:41:00,60,90
2012-11-24 15:41:00,15,90
2012-11-24 15:41:00,15,90
2012-11-24 15:41:00,15,90
2012-11-24 15:41:00,8,35
2012-11-24 15:41:00,341,11
2012-11-24 15:42:00,303,90
2012-11-24 15:42:00,15,90
2012-11-24 15:42:00,8,90
2012-11-24 15:42:00,157,36
2012-11-24 15:42:00,60,15
2012-11-24 15:43:00,93,154
2012-11-24 15:43:00,90,154
2012-11-24 15:43:00,8,143
2012-11-24 15:43:00,60,132
2012-11-24 15:43:00,341,90
2012-11-24 15:43:00,93,90
2012-11-24 15:43:00,60,90
2012-11-24 15:43:00,60,90
2012-11-24 15:43:00,15,90
2012-11-24 15:43:00,15,90
2012-11-24 15:43:00,9,90
2012-11-24 15:43:00,157,60
2012-11-24 15:43:00,303,15
2012-11-24 15:44:00,15,304
2012-11-24 15:44:00,15,203
2012-11-24 15:44:00,93,138
2012-11-24 15:44:00,15,132
2012-11-24 15:44:00,341,90
2012-11-24 15:44:00,341,90
2012-11-24 15:44:00,341,15
2012-11-24 15:44:00,11,15
2012-11-24 15:45:00,107,90
2012-11-24 15:45:00,15,90
2012-11-24 15:45:00,11,90
2012-11-24 15:45:00,157,11
2012-11-24 15:45:00,15,11
2012-11-24 15:46:00,341,90
2012-11-24 15:46:00,333,90
2012-11-24 15:46:00,9,90
2012-11-24 15:46:00,9,90
2012-11-24 15:46:00,9,90
2012-11-24 15:46:00,93,19
2012-11-24 15:46:00,303,11
2012-11-24 15:46:00,60,11
2012-11-24 15:47:00,157,262
2012-11-24 15:47:00,333,235
2012-11-24 15:47:00,15,90
2012-11-24 15:47:00,341,15
2012-11-24 15:47:00,60,15
2012-11-24 15:47:00,11,15
2012-11-24 15:47:00,341,11
2012-11-24 15:47:00,157,11
2012-11-24 15:47:00,107,11
2012-11-24 15:47:00,15,11
2012-11-24 15:48:00,341,303
2012-11-24 15:48:00,333,154
2012-11-24 15:48:00,341,104
2012-11-24 15:48:00,341,90
2012-11-24 15:48:00,333,90
2012-11-24 15:48:00,15,90
2012-11-24 15:48:00,157,15
2012-11-24 15:48:00,60,15
2012-11-24 15:48:00,341,11
2012-11-24 15:48:00,333,11
2012-11-24 15:49:00,8,303
2012-11-24 15:49:00,157,203
2012-11-24 15:49:00,60,203
2012-11-24 15:49:00,303,15
2012-11-24 15:49:00,60,15
2012-11-24 15:49:00,60,15
2012-11-24 15:49:00,11,15
2012-11-24 15:49:00,15,11
2012-11-24 15:50:00,333,304
2012-11-24 15:50:00,333,93
2012-11-24 15:50:00,157,90
2012-11-24 15:50:00,60,90
2012-11-24 15:50:00,303,15
2012-11-24 15:50:00,40,15
2012-11-24 15:50:00,8,15
2012-11-24 15:50:00,8,11
2012-11-24 15:51:00,11,303
